code,date,tail_threshold_amount,tail_history_n_dates,tail_order_count,tail_committed_amount_share,submitted_pressure,cancellation_adjusted_pressure,executed_pressure,quantile_large_submitted_pressure,quantile_large_committed_pressure,quantile_large_executed_pressure,commitment_asymmetry,execution_conversion_asymmetry,price_net_flow_confirmation,indicative_path_return,signed_net_flow_amount,price_flow_direction_conflict,price_response_per_million_flow,price_path_grid_coverage,surprise__submitted_pressure,surprise__cancellation_adjusted_pressure,surprise__quantile_large_submitted_pressure,surprise__quantile_large_committed_pressure,surprise__commitment_asymmetry,surprise__execution_conversion_asymmetry,surprise__price_net_flow_confirmation,surprise__indicative_path_return
600425.SH,2026-01-14,85000.0,7.0,68.0,0.5080680815509271,0.0035593195708969808,-0.4025833223468918,0.008834420872487696,0.18940270813286483,-0.44074659257377075,-0.09809876550573203,-0.5394643063521198,0.11813806201350183,0.07756678507972362,0.002309468822170757,-9352970.8,1.0,0.00024692355739745384,1.0,0.32696719711101657,-0.050976671842243304,,,-0.5330602219264772,0.09106166947269022,-0.02579128531096407,0.002309468822170757
600425.SH,2026-01-15,85800.0,8.0,43.0,0.5023127226400483,-0.4438109033437026,-0.3987208392568763,0.014976777564663278,-0.543776696191132,-0.4992142688378921,-0.1487316750600902,0.0917419272533504,0.06860572004058954,0.06952099082090846,-0.004629629629629761,-5152752.0,0.0,-0.0008984770913928833,1.0,-0.12127477583376917,-0.02162585283110613,,,0.1009454709927825,0.040189902210208295,-0.0209414369142972,-0.005776418620455415
600425.SH,2026-01-16,85800.0,9.0,45.0,0.504366056819944,-0.4156170826146455,-0.5286733913567717,0.01736887998367377,-0.4250188707758274,-0.646180425323893,0.0912729110581634,-0.24062694094796155,0.07893300828389135,0.25114064149206833,-0.0022988505747125743,-4941118.0,0.0,-0.0004652490741391136,1.0,-0.09220920507452596,-0.12995255209989542,,,-0.2342228565223189,0.04917776516394047,0.1735738564123447,-0.0022988505747125743
600425.SH,2026-01-19,85800.0,10.0,38.0,0.5205081907048043,-0.505551269224791,-0.46517101916250786,0.03987186450623035,-0.6676868428426067,-0.6141709988164616,0.34262551242471784,0.09975081801545083,0.10865830443403807,0.13782221859775845,-0.004640371229698292,-6377498.0,0.0,-0.0007276162579271001,1.0,-0.1360387891474084,-0.06451893836062378,-0.314685950129197,-0.13483514106954347,0.10895436175488293,0.06719938272170069,0.04735979086255279,-0.004640371229698292
600425.SH,2026-01-20,85759.99999999985,11.0,61.0,0.6052585099997255,-0.3391781539633813,-0.38728010626964954,0.014978982977372834,-0.2942045616728238,-0.366106994714109,,-0.10485570251327991,0.012794819082178097,0.14269716296083912,-0.004566210045662045,-7217673.0,0.0,-0.0006326429647978527,1.0,0.07643892865126423,0.015303216077242277,0.09480532007179482,0.1231680685782961,-0.09845161808763725,-0.040367781222545786,0.03933909257015143,-0.004566210045662045
600425.SH,2026-01-21,85800.0,12.0,70.0,0.5469937964784574,-0.15991060800098122,-0.2071157776357312,0.013386235862883643,-0.12823810240003197,-0.20439683609032855,-0.04304240864488033,-0.09308574673642822,0.06069890859002229,0.06918037027423625,-0.0044543429844099425,-3949109.0,0.0,-0.0011279361963442423,1.0,0.2174870102880322,0.1935363031661529,0.22476279031337776,0.2749390216565896,-0.08388220299699611,0.01923998687768491,-0.05140977421998681,-0.0033049176970536553
600425.SH,2026-01-22,85800.0,13.0,27.0,0.3917175710628703,-0.36082657486783604,-0.36082657486783604,0.009959650165523708,-0.41223552626340093,-0.41223552626340093,,0.0,0.03273807495379506,,0.0,-5298020.0,,0.0,1.0,-0.021648420904454735,0.037894264389040255,-0.08300667091638947,0.04780569889694353,0.01200300305322155,-0.02042452535092882,,0.0022988505747125743
600425.SH,2026-01-23,85789.99999999978,14.0,41.0,0.5399263031578675,-0.4449841681377168,-0.44803205160197285,0.0225271848811698,-0.43981990559376755,-0.43981990559376755,-1.0,-0.007574777887141448,0.03917819178162006,0.05934412694251761,-0.002188183807440014,-9504418.0,0.0,-0.0002302280694556767,1.0,-0.09498180372210813,-0.05503157883870996,-0.08681901288035782,0.0009266869800031996,0.001628765852290659,-0.0037721458476394076,-0.04401394344817008,-0.0010387585200837268
600425.SH,2026-01-26,85271.99999999997,15.0,38.0,0.44818141623514335,-0.47902457123159803,-0.42902822096614823,0.019005533002119664,-0.4529308198363008,-0.33494279700725405,1.0,0.11816787826998654,0.056879609940060354,0.25894077432917517,-0.004376367614879806,-7344301.0,0.0,-0.0005958862000453426,1.0,-0.11819799636376199,-0.03030738170927194,-0.07031261034789549,0.1053404520765151,0.12574265615712799,0.017701418158440292,0.1684783465939695,-0.002188183807439792
600425.SH,2026-01-27,85000.0,16.0,39.0,0.4802847992591028,-0.5706776406467027,-0.5704840065629916,0.022030109877311882,-0.5949795929224218,-0.5949795929224218,0.20762830154874354,0.0005730306651557937,0.11036187635268294,0.05837116322501017,-0.0065359477124183885,-7566276.0,0.0,-0.0008638262353127912,1.0,-0.1824558119054619,-0.1698319257611075,-0.18274406665902082,-0.1551596873286542,0.00756246182154785,0.06419148030951097,-0.04498690716567752,-0.004292430521342094
600425.SH,2026-01-28,84800.0,17.0,26.0,0.4769523272310337,-0.5033775344101125,-0.5039651325960056,0.009274367740900282,-0.6307811473124366,-0.6307811473124366,,-0.0015734259638739978,0.04388717197092934,0.13374527403667336,0.0022371364653246406,-4967880.0,1.0,0.00045032014970655297,1.0,-0.08776045179546693,-0.1013818102491138,-0.21215394879282246,-0.19049789822866747,0.0048306584617686665,-0.009275428333794543,0.0432828463014677,0.004535987040037215
600425.SH,2026-01-29,84400.0,18.0,33.0,0.4742831891312268,-0.6074867901926446,-0.6089800492479003,0.008937325244042966,-0.6483451835628637,-0.6483451835628637,0.35234037904855536,-0.00472890093766809,0.14156267698978114,0.05664897730689159,0.004347826086956719,-4907172.9,1.0,0.0008860144477395187,1.0,-0.1811416121373982,-0.19317427759138028,-0.22332631278703635,-0.207598590989093,-3.293349355915076e-05,0.09303779085195453,-0.046709093083796095,0.006591343278033013
600425.SH,2026-01-30,83800.00000000001,19.0,47.0,0.5726858843115653,-0.7480906429475389,-0.7530296905972271,0.009715248767473903,-0.8833007489287801,-0.8833007489287801,-0.0693135935397039,-0.02227500415075201,0.11971305622219088,0.19432137440528194,0.004366812227074135,-9224685.0,1.0,0.0004733833433958625,1.0,-0.31101736945169156,-0.3240014696310789,-0.4508813607439826,-0.4232595237684356,-0.01754610321308392,0.066550455917467,0.10385894667007628,0.006554996034514149
600425.SH,2026-02-02,84000.0,20.0,36.0,0.533461337926267,-0.6200972646851023,-0.6182645497352258,0.018112023968354284,-0.7786176227784943,-0.7786176227784943,-0.3090836279537075,0.0059268145224914415,0.17354125106547708,-0.002238511323314316,-0.008733624454148492,-7604207.0,0.0,-0.001148525343161666,1.0,-0.17965517626532734,-0.1846068241055514,-0.3387977171847268,-0.29928176503157616,0.011493307204146819,0.11852014594308496,-0.105596581714002,-0.007639532550428485
600425.SH,2026-02-03,84000.0,20.0,29.0,0.49669183285010254,-0.4056663229636051,-0.40570330011449335,0.017183862708050304,-0.6160087163565846,-0.6160087163565846,-0.024345272646566735,-8.826961329344574e-05,0.04154182472898529,-0.09217549107539257,0.006711409395973256,-5249747.0,1.0,0.001278425302394949,1.0,0.03873121277710462,0.037456340833093404,-0.1696333536415504,-0.1267336530641795,0.0037701060868282066,-0.017247434536056032,-0.1826379188105982,0.00895492658704955
600425.SH,2026-02-04,83857.19999999963,20.0,26.0,0.5148785193529243,-0.3099832918756499,-0.3043322585542611,0.010035498728706856,-0.2122150414135495,-0.2122150414135495,-0.11504545493297565,0.012401957592463542,0.05660075315108355,,0.0,-1059837.0000000002,,0.0,1.0,0.13441424386505985,0.13882738239332565,0.2407157784227513,0.2869992274243426,0.016260333292585194,-0.0021885061139577666,,0.002243517191076294
600425.SH,2026-02-05,77505.99999999999,20.0,51.0,0.651978603540193,-0.5578826794217091,-0.5878279211302112,0.009077989693460128,-0.6420928739898061,-0.6908534120546332,-1.0,-0.08489631071082815,0.038166727547772845,-0.1342178293068022,0.002169197396963085,-13326381.0,1.0,0.0001627746795595085,1.0,-0.11744059100193416,-0.1541701955005368,-0.19571751127477188,-0.20157834876222813,-0.08261567249760354,-0.018573453997799104,-0.21178461438652582,0.003263289300683092
600425.SH,2026-02-06,76318.49999999999,20.0,44.0,0.6016600900430845,-0.3243972615437855,-0.32488246064860155,0.013854608193346595,-0.4412940815485069,-0.4412940815485069,,-0.001080745642618619,0.012474275287371444,0.22556667538245279,-0.006521739130434634,-5468376.0,0.0,-0.0011926281459858359,1.0,0.12000027419692422,0.11364767563545902,0.01163673828779388,0.057920187289385194,0.002070417808152425,-0.0442659062582005,0.14799989030272917,-0.005427647226714627
600425.SH,2026-02-09,80900.70000000056,20.0,42.0,0.5681434963230474,-0.28866875803873576,-0.2907745486299102,0.022754104408780666,-0.38567098919883636,-0.37826999384425736,1.0,-0.004538802530485997,0.014667738976003302,0.0747763219742857,0.0022026431718060735,-5786377.0,1.0,0.0003806601560537263,1.0,0.1410452349404383,0.12659121191041062,0.061441461493567495,0.11100506944814775,-0.0032117167272396885,-0.042072442569568644,-0.0027904631054379153,0.004446160362882368
600425.SH,2026-02-10,81700.4,20.0,41.0,0.6155586356042227,-0.33502724386010146,-0.33797323874737695,0.0064535232440722495,-0.36091691801376224,-0.36091691801376224,-0.14192182468375825,-0.006611321614161447,0.04002814591676329,-0.07210215194430321,0.0,-9086218.0,,0.0,1.0,0.0946867491190726,0.07939252179294387,0.0861955326786416,0.12835814527864287,-0.00355520736698145,-0.016712035628808658,-0.14827370547130786,0.002243517191076294
600425.SH,2026-02-11,82522.64999999998,20.0,47.0,0.5657000685993668,-0.3387349442432875,-0.332262036506225,0.006946744926662233,-0.34383735645807895,-0.3288020851286737,0.28465886368309673,0.01441432504151463,0.052026250184942245,-0.154370734971285,-0.002192982456140302,-5493858.0,0.0,-0.00039916984678888733,1.0,0.09097904873588658,0.08510372403409583,0.1032750942343249,0.1414520900645258,0.017470439288694628,-0.004713931360629704,-0.22651939136888208,-0.0010988905524202952
600425.SH,2026-02-12,82450.49999999997,20.0,45.0,0.5759140261101836,-0.4576480100877113,-0.46174696324060704,0.018367821436875147,-0.5478010556690291,-0.5478010556690291,0.02040816326530612,-0.010333862237879243,0.026980065723608893,0.16249749037124137,-0.0021834061135370675,-4720431.0,0.0,-0.00046254380448238836,1.0,-0.027934017108537212,-0.044381202700286226,-0.1006886049766253,-0.07754688047582964,-0.009006776434632935,-0.027333435944404003,0.09314680982366902,7.1770182530905835e-06
600425.SH,2026-02-13,85000.0,20.0,33.0,0.5516603529088201,-0.38220230105913394,-0.42948322137711203,0.010580199948282583,-0.4369942516212073,-0.5255182432669775,0.19188741948277513,-0.10690233463786414,0.11610936543444152,-0.09752507556255109,0.002207505518763808,-3046807.0,1.0,0.000724530801840446,1.0,0.04809832431704725,0.009046914906948533,0.010118199071196543,-0.030970674658209463,-0.10384622039068414,0.06815265435650572,-0.16950342168681207,0.004393300479252349
600425.SH,2026-02-24,85592.5,20.0,28.0,0.49131491122803994,-0.19928068003786267,-0.20022914162741876,0.021400216768290656,-0.25940203166445414,-0.25940203166445414,0.13261141484669997,-0.0019732370223821682,0.053514421424151,-0.05643956148821421,0.004494382022471877,-1996793.0,1.0,0.0022508001693062954,1.0,0.2260445655127983,0.22902657954421138,0.18771041902794972,0.22400413074328807,0.001082877224797829,0.005557710346215203,-0.12070181009659114,0.00558608507924041
600425.SH,2026-02-25,84708.0,20.0,39.0,0.6176092070060822,-0.5201883258311193,-0.5139735034085178,0.00569192778422883,-0.5488315652530293,-0.5389831659971699,-1.0,0.01681137060954896,0.024567226738480486,-0.024864449682190336,0.002188183807439792,-5893968.0,1.0,0.00037125817572124936,1.0,-0.12625401381974977,-0.09660774286819696,-0.10827457168189214,-0.09842617242603269,0.02006739038598304,-0.02338948433945531,-0.08372209476595421,0.002188183807439792
600425.SH,2026-02-26,84228.99999999958,20.0,51.0,0.6565539970784224,-0.6172984290739801,-0.6242835868163763,0.01668133572084836,-0.7133163564734633,-0.7133163564734633,,-0.022447229164636706,0.06186395432224951,-0.2255284981551269,0.008658008658008587,-13272387.0,1.0,0.0006523324446467643,1.0,-0.19197318352331916,-0.19502786564474617,-0.2662039057810594,-0.22991019406572105,-0.020673897671508623,0.013907243244313715,-0.2830385684210778,0.008658008658008587
600425.SH,2026-02-27,85035.59999999948,20.0,29.0,0.5646813254016456,-0.5718260606810682,-0.5703518409870166,0.0292108918416018,-0.5970498072544738,-0.5970498072544738,1.0,0.004365909851250183,0.018517837055449824,-0.04062622225739176,-0.006451612903225823,-5321364.0,0.0,-0.001212398344338897,1.0,-0.12050997156835419,-0.13159420449747417,-0.09668386950180874,-0.06479910262240007,0.006139241344378266,-0.02943887402248597,-0.0678314552491804,-0.0075362116017073655
600425.SH,2026-03-02,87479.99999999993,20.0,38.0,0.6037358368854214,-0.24363513435887643,-0.27590368893196676,0.010568942589652859,-0.21051112916861203,-0.2581455752376508,0.08131407137965967,-0.0667751704149343,0.08750165304683437,-0.2940453943148137,0.0,-4269574.0,,0.0,1.0,0.22470115630077822,0.1789858184893232,0.3378051812924172,0.28524653559544866,-0.06500183892180622,0.03954494196889857,-0.2918068829914994,-0.0010845986984815426
600425.SH,2026-03-03,89379.99999999993,20.0,34.0,0.5122189550566982,-0.5590494518374757,-0.5559416076719648,0.004197548131934845,-0.6523361067673266,-0.6475523037247914,1.0,0.008978199608248083,0.08084360935643492,,0.0,-4510674.0,,0.0,1.0,-0.09071316117782102,-0.11032651536310523,-0.10401979630629732,-0.10416019289169198,0.010751531101376166,0.028073273551888295,,-0.0010845986984815426
600425.SH,2026-03-04,90000.0,20.0,25.0,0.44516482919676315,-0.3508514791331699,-0.35379667527389247,0.008006325444483908,-0.20890207754625906,-0.20890207754625906,-0.12216244629381232,-0.0066876451560966554,0.08945592621972824,,0.0,-2243234.0,,0.0,1.0,0.12966129311574198,0.12905937264441386,0.3630035015414665,0.3624882467494664,-0.004914313662968572,0.036685590415181615,,-0.0010845986984815426
600425.SH,2026-03-05,90000.0,20.0,38.0,0.5892231656168582,-0.22371511458024337,-0.22434003469716765,0.014566616812759847,-0.27571912705171986,-0.27571912705171986,-0.22573182460215005,-0.001314887818246624,0.0964673335881818,0.05094625115738667,0.0022026431718060735,-686773.5999999999,1.0,0.0032072333179418468,1.0,0.20794205194541485,0.2212750576116919,0.2725971834093094,0.2676729837813796,0.0019411319581874587,0.04369699778363517,0.09157247341477842,0.001118044473324531
600425.SH,2026-03-06,90600.0,20.0,33.0,0.5694189368421302,-0.5220453178121659,-0.5209279097370244,0.0371958966127574,-0.5737049683823273,-0.5737049683823273,-0.3342266903547759,0.003061186148170303,0.05406120179223281,0.25785282373867696,-0.002207505518763919,-4369480.0,0.0,-0.0005052101208298045,1.0,-0.12811100580079637,-0.10333464899122169,-0.07915739977355929,-0.04145426375025363,0.0063172059246043855,-0.000996385495384465,0.2984790459960687,-0.0032921042172454618
600425.SH,2026-03-09,91000.0,20.0,29.0,0.5510323919900223,-0.42089882433836334,-0.42162118836241064,0.0203155058872471,-0.41721363342984963,-0.41721363342984963,-0.07500305885231862,-0.0017529365670387875,0.06970612284682841,-0.14153191991827466,0.002169197396963085,-4693458.0,1.0,0.00046217466886091726,1.0,-0.026964512326993817,-0.004027927616607918,0.0773339351789184,0.11503707120222406,-0.00010887414672439144,0.015918311238636504,-0.10090569766088289,0.002169197396963085
600425.SH,2026-03-10,90600.0,20.0,40.0,0.5389650318568109,-0.2083346511540344,-0.22494788628424695,0.017564675402695903,-0.19269838132325756,-0.22375791817599786,0.02955749533276149,-0.03369978818954933,0.022000928804302697,0.06306917604727044,0.004366812227074135,274872.0,0.0,0.01588671173149047,1.0,0.18559966085733512,0.18871435795420505,0.24644578526159955,0.2596482442317444,-0.03216587599690662,-0.03178688280388921,0.11950873753548466,0.004366812227074135
600425.SH,2026-03-11,91600.0,20.0,41.0,0.6656531617885508,-0.5358623708976625,-0.5366348695858568,0.003427745190963867,-0.6932041603482578,-0.6932041603482578,-0.27978339350180503,-0.00216469120045637,0.0599354701369747,,0.0,-10873736.0,,0.0,1.0,-0.16933548080151062,-0.15688488189166394,-0.26610021782272936,-0.26395030285907956,-0.0003016044057458922,0.007165134332428075,,-0.0010845986984815426
600425.SH,2026-03-12,92400.0,20.0,42.0,0.5571916631481993,-0.4101286569995348,-0.4255276864458177,0.01619564353287225,-0.5683878641088721,-0.5649489987605563,-0.13856740694401,-0.03599576277222949,0.05116192871888372,0.18594493108655516,-0.0021739130434782483,-5495546.0,0.0,-0.0003955772626555856,1.0,-0.04360176690338291,-0.037818754627666096,-0.14128392158334363,-0.135695141271378,-0.03392679866081022,-0.0026258828893081856,0.23447782295935815,-0.0021739130434782483
600425.SH,2026-03-13,93439.99999999978,20.0,25.0,0.37783238970304706,-0.2559334303474596,-0.31996885938013353,0.011432745014619846,-0.22729352545869336,-0.3973635029069015,,-0.12859133774058995,0.03789867629775977,,0.0,-3387928.0,,0.0,1.0,0.14023204868187483,0.10360557802398063,0.21185064112616375,0.08604265950084072,-0.12523959087511877,-0.014871659506786858,,0.0
600425.SH,2026-03-16,93000.0,20.0,57.0,0.5971765478697133,-0.6257907088995266,-0.6326789939351148,0.01500104920235177,-0.7219760711634878,-0.7219760711634878,0.40464057094480227,-0.022488502695560464,0.2707882077784092,0.1427911418509905,0.006382978723404209,-15827656.0,1.0,0.0004032801018295954,1.0,-0.2592638188033747,-0.24497006211696326,-0.29487212863795936,-0.29272221367430956,-0.01913675583008928,0.21801787197386255,0.17553647782078155,0.006382978723404209
600425.SH,2026-03-17,92800.0,20.0,34.0,0.4174591630351541,-0.23499360998688196,-0.25251964226179024,0.010584743094808065,-0.4493434285861375,-0.49512189108041416,0.18269573987277118,-0.036551221462350125,0.06238780737893766,-0.005491319518093627,-0.004395604395604269,-1723045.0,0.0,-0.002551067671245799,1.0,0.16117186904245245,0.1710547951423239,-0.02223948606060905,-0.023755952732000596,-0.030976159390026403,0.008599995770745758,0.02725401645169742,-0.004395604395604269
600425.SH,2026-03-18,92600.0,20.0,27.0,0.36508958186704116,-0.15369981471362296,-0.1838116948442008,0.008555152648744666,-0.4333430100711418,-0.5195199307737166,-1.0,-0.0599362305077038,0.014878042955010995,-0.04202207727500781,0.006666666666666821,-2076872.0,1.0,0.0032099554843358718,1.0,0.24246566431571145,0.23976274255991337,0.009825830032530625,-0.009199863600020786,-0.05328674712257475,-0.04212029300959276,-0.009276741305216767,0.006666666666666821
600425.SH,2026-03-19,92000.0,20.0,25.0,0.4039171240505152,-0.595308454176556,-0.5964821970068235,0.003845694932677393,-0.9601613808802806,-0.9601613808802806,,-0.0036321456021214393,0.0737604819686151,-0.06577358574897876,-0.008849557522123686,-6686154.0,0.0,-0.001323564716296149,1.0,-0.19914297514722157,-0.17290775960270932,-0.5169925407766082,-0.4376422938599335,0.00487860809486651,0.01676214600401134,-0.03302824977918772,-0.008849557522123686
600425.SH,2026-03-20,91350.0,20.0,19.0,0.27077055114423887,-0.25575150747039194,-0.2566200518527653,0.009168679835157028,-0.09600843508742744,-0.09600843508742744,1.0,-0.0018444944427064014,0.009240604922821463,0.08025183979690088,-0.006818181818181834,-1854756.0,0.0,-0.003676053248070451,1.0,0.15976223319855715,0.17088540205869956,0.4025638070401559,0.43624226954464623,0.006666259254281548,-0.05165910730679064,0.11299717576669194,-0.006818181818181834
600425.SH,2026-03-23,90276.49999999997,20.0,12.0,0.20134177326220173,-0.22130832914666024,-0.2182759030501953,0.01689476948521811,-0.5119399439189155,-0.5119399439189155,-1.0,0.006325404551910441,0.061069435992064575,-0.009752281680257796,-0.007075471698113289,-2015626.0,0.0,-0.0035103097985984396,1.0,0.17485714988267417,0.20529853435391884,-0.0687711038152431,0.010579143101431598,0.011485299931019488,0.00016972376245247278,0.02299305428953325,-0.007075471698113289
600425.SH,2026-03-24,89600.00000000001,20.0,40.0,0.574614310102676,-0.40251324769287433,-0.40611524405197763,0.012677459699020052,-0.5758521759162828,-0.5758521759162828,0.2591718340036497,-0.008566472561290395,0.09967559115215986,-0.05187543004916627,0.012406947890818865,-1873670.0,1.0,0.006621735893093363,1.0,-0.022023179626522005,-0.01840631223382605,-0.09521048966375628,-0.06012223856996679,-0.00566805416000149,0.039173138087640225,-0.0345670643679422,0.012406947890818865
600425.SH,2026-03-25,90000.0,20.0,24.0,0.4282552309064533,-0.01752963246308791,-0.03659509988369044,0.012856459094114933,0.3019228157796813,0.2693266289730995,1.0,-0.03710950981279659,0.005872147460651157,0.26022930983307224,0.004889975550122383,922667.0000000001,0.0,0.005299827077501507,1.0,0.38879131988311666,0.37727311632350374,0.8323085703656538,0.7985781773585428,-0.031949614433687545,-0.05559454769650588,0.2775376755142963,0.004889975550122383
600425.SH,2026-03-26,89529.99999999994,20.0,28.0,0.38936181364974104,-0.33410891682613125,-0.4823516973324007,0.011288721493359036,-0.312041222279176,-0.6870801915113901,-1.0,-0.2874860105216539,0.07335652973139312,0.04357267912039929,-0.002320185614849146,-3906040.0,0.0,-0.000593999450811705,1.0,0.04257344658689083,-0.10239573766946564,0.1686004639733505,-0.1713502541650741,-0.2798589516629604,0.011889834574236077,0.051194479719575005,-0.002320185614849146
600425.SH,2026-03-27,87437.89999999956,20.0,14.0,0.29705166068637945,-0.15620690822566863,-0.18289443143158304,0.015929079012171957,0.012623994987992064,0.012623994987992064,1.0,-0.05347567964415023,0.03778510135399203,,0.0,-836107.0,,0.0,1.0,0.18627328975398194,0.197061528231352,0.4539672143166317,0.528353932334308,-0.045848620785456706,-0.023943520331509087,,0.0
600425.SH,2026-03-30,85081.49999999996,20.0,33.0,0.5008484223943164,-0.11518743474074881,-0.11875553149007827,0.009173140657698831,-0.08172586399337155,-0.08172586399337155,0.1771655344834041,-0.007173039695271277,0.02023103598331323,0.09886527235307767,-0.004842615012106477,-1388219.0,0.0,-0.0034883653170738826,1.0,0.1798337388460466,0.21812723583693472,0.3435524577571242,0.42180505350629327,0.008354447933154152,-0.04149758570218789,0.05529259323267838,-0.004842615012106477
600425.SH,2026-03-31,84500.0,20.0,26.0,0.4309354459984181,0.05654645613173826,0.0670039413214915,0.010737942831114837,0.24940663851049907,0.2789070962971448,-1.0,0.020756550912865657,-0.0038257160835608317,0.13672926611804007,0.0171568627450982,1829273.0,0.0,0.009379060831865349,1.0,0.35156762971853367,0.4038867086485045,0.6746849602609948,0.7824380137968097,0.028626307041146493,-0.06432816914808047,0.0857830149606534,0.0171568627450982
600425.SH,2026-04-01,83800.00000000001,20.0,39.0,0.44976780549402556,0.04122424084246729,0.04943299936115075,0.01510441715248697,0.27445441020525896,0.30996229032118244,0.23449805588435332,0.016070609002085456,-0.009150816108056181,-0.07966978873062976,0.02211302211302213,1276615.0,0.0,0.01732160605429578,1.0,0.29706670975139304,0.33772745497760015,0.6390818380597718,0.7661300525763144,0.023940365130366292,-0.06614915207265994,-0.1366775023329583,0.02211302211302213
600425.SH,2026-04-02,84600.00000000001,20.0,19.0,0.32768690763625263,-0.4129720903679076,-0.4170914596363087,0.0034041825528519135,-0.5125308388993663,-0.4979243395802157,-0.1732137103769611,-0.00972221201941914,0.06535003558994981,0.29965799314111347,0.0,-1844649.0,,0.0,1.0,-0.16759953163927066,-0.16252161257903092,-0.1479034110448535,-0.04175657732508381,-0.0018524558911383049,0.012738470334391544,0.2487117419837268,0.0
600425.SH,2026-04-03,82213.99999999993,20.0,27.0,0.3603895149577594,-0.4495419241539759,-0.4444759473766132,0.02636622281499394,-0.6538434301589964,-0.6396896946133781,-1.0,0.012487829923268912,0.038037942577795136,-0.032518749378233,0.022167487684729315,-3099896.0,1.0,0.007151042384880706,1.0,-0.19369945524505017,-0.15618149176016383,-0.22856510840850064,-0.1431665792830632,0.02163217221362368,-0.014573622677763132,-0.09558792542550344,0.022167487684729315
600425.SH,2026-04-07,82187.0,20.0,16.0,0.3488429575109874,-0.13655109504725682,-0.14760278471596647,0.015495779884265837,-0.11896085299274645,-0.15990262469486158,1.0,-0.022126277231385938,0.019644687564892488,0.16653051680719472,0.0,-337392.0,,0.0,1.0,0.11929137386166894,0.14069167090048293,0.3063174687577493,0.3366204906354533,-0.01298193494103117,-0.024955248083446943,0.12295783768679543,0.0
600425.SH,2026-04-08,80690.94999999998,20.0,33.0,0.5087431747770743,-0.1159526919674965,-0.11648681563569438,0.00940955611868835,-0.07315843148111206,-0.03466927154831098,0.2892623559588676,-0.001037125787389126,0.04029334450655467,-0.1196747117947769,0.054123711340206215,870370.0,0.0,0.06218471608642765,1.0,0.12941986676114045,0.13808303142158343,0.29953368469404684,0.4618538437820039,0.014887118838013413,0.002325035068777216,-0.18274388784204734,0.054123711340206215
600425.SH,2026-04-09,80000.0,20.0,44.0,0.515144014556065,-0.4739522013296518,-0.4577750066635733,0.021820815385887777,-0.5528853986705604,-0.5271964100848209,0.012774695440993543,0.040349395717175995,0.07853492900127013,-0.009224609637223281,0.0,-4558776.0,,0.0,1.0,-0.22857964260101488,-0.20320515960629548,-0.1801932824954015,-0.030673294754505975,0.04949373800753076,0.039369285459095224,-0.052797288757622574,0.0
600425.SH,2026-04-10,80000.0,20.0,29.0,0.4735782806131939,-0.14948608967067537,-0.13403994469309874,0.009310730573960932,-0.20206542444323752,-0.18470768318375322,0.13968013476931887,0.03098773933819665,0.010161644700502594,0.146587237825261,0.027707808564231717,-186128.0,1.0,0.14886426848235007,1.0,0.09588646905796158,0.12052990236417907,0.17062669173192138,0.3118154321465617,0.04013208162855142,-0.029003998841672308,0.12754655802410816,0.027707808564231717
600458.SH,2026-01-05,,0.0,0.0,0.0,-0.4238431030198599,-0.42426141619025876,0.011777382625800309,,,,-0.0010170373258158172,0.213906513744856,-0.39997746103550214,-0.009796533534287777,-7167828.11,0.0,-0.0013667366716870683,1.0,,,,,,,,
600458.SH,2026-01-06,,1.0,0.0,0.0,-0.35235729094294854,-0.3719151380541155,0.026461600185071044,,,,-0.04401345131443424,0.03390362508975792,0.04916943281682029,0.0,-225849.0,,0.0,1.0,,,,,,,,
600458.SH,2026-01-07,,2.0,0.0,0.0,0.5143404708528886,0.49546958269830016,0.014667549736680087,,,,-0.04877090441869658,-0.3303348782407501,0.1671157103090439,0.02251270878721856,67818159.0,0.0,0.00033195694367371773,1.0,,,,,,,,
600458.SH,2026-01-08,,3.0,0.0,0.0,-0.4402709009221386,-0.417071988572175,0.02292301197258386,,,,0.05473443624862018,0.15130814986153046,-0.18636953375628276,-0.006405693950177871,-11056403.0,0.0,-0.0005793650928043498,1.0,,,,,,,,
600458.SH,2026-01-09,,4.0,0.0,0.0,-0.21747787984318187,-0.22151482310746937,0.015673012684700987,,,,-0.008407906300314627,0.036618765859229394,0.032839669694956275,0.004276550249465494,-4857653.0,1.0,0.0008803737626925212,1.0,,,,,,,,
600458.SH,2026-01-12,93449.79999999935,5.0,49.0,0.552350902752895,-0.4901992643198706,-0.5167046870366431,0.006547820120895745,-0.6512161791588501,-0.6906490885022887,-0.01479716591201671,-0.068478530032277,0.16776840297794865,0.17736061668613903,-0.0035161744022503827,-11834466.0,0.0,-0.0002971130596217933,1.0,-0.13784197337692206,-0.14478954898252755,,,-0.06007062373196237,0.13114963711871924,0.14452094699118276,-0.0035161744022503827
600458.SH,2026-01-13,93572.69999999997,6.0,61.0,0.5584479823896397,-0.5687045687018717,-0.6203947432748618,0.004767751295592028,-0.6747745751340728,-0.7696407648273554,0.3061297317842955,-0.14538302459468255,0.18110561449335266,-0.17659199780528728,0.0014084507042253502,-16794948.0,1.0,8.386156981404565e-05,1.0,-0.1806043717204675,-0.22590117996171655,,,-0.11917234578730812,0.08714215663297273,-0.21759654906117556,0.0031665379053505416
